image,threshold,artifact_pixels,artifact_ratio,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
havanese_26.jpg,0.202264,7396,0.028214,75,47,160,132
havanese_27.jpg,0.158809,7396,0.028214,149,72,234,157
havanese_28.jpg,0.404907,7396,0.028214,307,395,392,480
havanese_29.jpg,0.264193,7396,0.028214,162,351,247,436
havanese_3.jpg,0.295981,7396,0.028214,93,76,178,161
havanese_30.jpg,0.288561,6880,0.026245,94,154,173,239
havanese_31.jpg,0.330279,7396,0.028214,238,289,323,374
havanese_32.jpg,0.321350,7396,0.028214,331,243,416,328
havanese_33.jpg,0.212948,7396,0.028214,88,49,173,134
havanese_34.jpg,0.210574,7396,0.028214,4,305,89,390
havanese_35.jpg,0.215521,7396,0.028214,195,170,280,255
havanese_36.jpg,0.238102,7396,0.028214,196,226,281,311
havanese_37.jpg,0.255686,7396,0.028214,256,109,341,194
havanese_38.jpg,0.220416,7396,0.028214,192,237,277,322
havanese_39.jpg,0.162604,4902,0.018700,63,454,148,510
havanese_4.jpg,0.234144,7396,0.028214,290,27,375,112
havanese_40.jpg,0.229048,7396,0.028214,44,312,129,397
havanese_41.jpg,0.290308,7396,0.028214,161,185,246,270
havanese_42.jpg,0.197028,7396,0.028214,241,271,326,356
havanese_43.jpg,0.255306,7396,0.028214,138,350,223,435
havanese_44.jpg,0.264133,7396,0.028214,227,370,312,455
havanese_45.jpg,0.276633,7396,0.028214,194,408,279,493
havanese_46.jpg,0.215238,7396,0.028214,177,12,262,97
havanese_47.jpg,0.275461,7396,0.028214,179,256,264,341
havanese_48.jpg,0.229296,7396,0.028214,241,112,326,197
havanese_49.jpg,0.308972,7396,0.028214,73,383,158,468
havanese_5.jpg,0.240756,7396,0.028214,61,189,146,274
havanese_50.jpg,0.332851,7396,0.028214,50,2,135,87
havanese_51.jpg,0.278900,7396,0.028214,266,3,351,88
havanese_52.jpg,0.245623,7396,0.028214,287,382,372,467
havanese_53.jpg,0.315006,7396,0.028214,58,284,143,369
havanese_54.jpg,0.150950,7052,0.026901,342,20,427,101
havanese_55.jpg,0.178973,7396,0.028214,15,288,100,373
havanese_56.jpg,0.315284,7310,0.027885,212,40,297,124
havanese_57.jpg,0.199671,7396,0.028214,20,316,105,401
havanese_58.jpg,0.416947,7396,0.028214,108,186,193,271
havanese_59.jpg,0.436120,7396,0.028214,100,156,185,241
havanese_6.jpg,0.226348,7396,0.028214,87,211,172,296
havanese_60.jpg,0.257958,7396,0.028214,312,251,397,336
havanese_61.jpg,0.244244,5934,0.022636,157,442,242,510
havanese_62.jpg,0.255913,7396,0.028214,13,172,98,257
havanese_63.jpg,0.216829,7396,0.028214,65,88,150,173
havanese_64.jpg,0.237545,7396,0.028214,319,372,404,457
havanese_65.jpg,0.253934,7396,0.028214,238,241,323,326
havanese_66.jpg,0.204438,7396,0.028214,239,144,324,229
havanese_67.jpg,0.167605,7396,0.028214,197,152,282,237
havanese_68.jpg,0.150596,2520,0.009613,66,68,135,103
havanese_69.jpg,0.220520,7396,0.028214,107,84,192,169
havanese_7.jpg,0.174841,7396,0.028214,104,208,189,293
havanese_70.jpg,0.296230,7396,0.028214,156,315,241,400
havanese_71.jpg,0.297800,7396,0.028214,90,128,175,213
havanese_72.jpg,0.258100,7396,0.028214,252,407,337,492
havanese_73.jpg,0.247388,7396,0.028214,128,133,213,218
havanese_74.jpg,0.391963,7396,0.028214,72,159,157,244
havanese_75.jpg,0.297733,7396,0.028214,152,88,237,173
havanese_76.jpg,0.282172,7396,0.028214,29,312,114,397
havanese_77.jpg,0.263537,7396,0.028214,143,390,228,475
havanese_78.jpg,0.223146,7396,0.028214,160,221,245,306
havanese_79.jpg,0.208457,7396,0.028214,314,7,399,92
havanese_8.jpg,0.175744,7396,0.028214,238,356,323,441
havanese_80.jpg,0.166459,7224,0.027557,75,141,160,224
havanese_81.jpg,0.372594,7396,0.028214,357,52,442,137
havanese_82.jpg,0.312779,7396,0.028214,241,132,326,217
havanese_83.jpg,0.354876,7396,0.028214,51,244,136,329
havanese_84.jpg,0.262524,7052,0.026901,241,310,322,395
havanese_85.jpg,0.217420,7052,0.026901,300,207,381,292
havanese_86.jpg,0.340377,7396,0.028214,165,363,250,448
havanese_87.jpg,0.219098,7396,0.028214,106,417,191,502
havanese_88.jpg,0.174688,7396,0.028214,39,14,124,99
havanese_89.jpg,0.249426,7310,0.027885,36,370,121,454
havanese_9.jpg,0.288501,7396,0.028214,14,325,99,410
havanese_90.jpg,0.197083,7310,0.027885,261,126,345,211
havanese_91.jpg,0.420440,7396,0.028214,227,31,312,116
havanese_92.jpg,0.375068,7396,0.028214,272,424,357,509
havanese_93.jpg,0.173585,7396,0.028214,223,220,308,305
havanese_94.jpg,0.194490,7396,0.028214,10,302,95,387
havanese_95.jpg,0.307205,7396,0.028214,271,79,356,164
havanese_96.jpg,0.281576,7396,0.028214,196,371,281,456
havanese_97.jpg,0.271474,6020,0.022964,167,441,252,510
havanese_98.jpg,0.239072,7396,0.028214,64,305,149,390
havanese_99.jpg,0.278426,7396,0.028214,219,380,304,465
japanese_chin_1.jpg,0.204782,7396,0.028214,44,413,129,498
japanese_chin_10.jpg,0.390356,7396,0.028214,238,152,323,237
japanese_chin_100.jpg,0.282132,7396,0.028214,107,200,192,285
japanese_chin_101.jpg,0.245630,7396,0.028214,181,330,266,415
japanese_chin_102.jpg,0.260941,6192,0.023621,294,439,379,510
japanese_chin_103.jpg,0.190869,7396,0.028214,253,74,338,159
japanese_chin_104.jpg,0.281907,7396,0.028214,167,399,252,484
japanese_chin_105.jpg,0.252713,7396,0.028214,14,412,99,497
japanese_chin_106.jpg,0.303958,7396,0.028214,283,243,368,328
japanese_chin_107.jpg,0.231990,7396,0.028214,327,35,412,120
japanese_chin_108.jpg,0.244202,7396,0.028214,347,306,432,391
japanese_chin_109.jpg,0.241146,7396,0.028214,103,377,188,462
japanese_chin_11.jpg,0.221176,4644,0.017715,28,457,113,510
japanese_chin_110.jpg,0.189661,5270,0.020103,121,28,205,89
japanese_chin_111.jpg,0.217357,7396,0.028214,351,144,436,229
japanese_chin_112.jpg,0.403324,7396,0.028214,138,267,223,352
japanese_chin_113.jpg,0.397861,6880,0.026245,164,431,249,510
japanese_chin_114.jpg,0.260138,7396,0.028214,312,290,397,375
japanese_chin_115.jpg,0.145824,4902,0.018700,180,454,265,510
japanese_chin_116.jpg,0.174732,7396,0.028214,117,27,202,112
japanese_chin_117.jpg,0.200939,7396,0.028214,139,248,224,333
japanese_chin_118.jpg,0.288880,7396,0.028214,349,302,434,387
japanese_chin_119.jpg,0.234221,7396,0.028214,267,275,352,360
japanese_chin_12.jpg,0.375353,7396,0.028214,354,23,439,108
japanese_chin_120.jpg,0.214577,7396,0.028214,299,241,384,326
japanese_chin_121.jpg,0.197248,7396,0.028214,13,164,98,249
japanese_chin_122.jpg,0.245675,7396,0.028214,243,365,328,450
japanese_chin_123.jpg,0.340550,7224,0.027557,94,219,177,304
japanese_chin_124.jpg,0.236964,7396,0.028214,206,388,291,473
japanese_chin_125.jpg,0.199891,7396,0.028214,275,21,360,106
japanese_chin_126.jpg,0.345495,7396,0.028214,173,69,258,154
japanese_chin_127.jpg,0.376916,7396,0.028214,55,267,140,352
japanese_chin_128.jpg,0.487321,7396,0.028214,265,62,350,147
japanese_chin_129.jpg,0.188341,7396,0.028214,251,318,336,403
japanese_chin_13.jpg,0.427320,7396,0.028214,139,250,224,335
japanese_chin_130.jpg,0.153108,4836,0.018448,33,39,110,100
japanese_chin_131.jpg,0.171380,5688,0.021698,270,240,348,311
japanese_chin_132.jpg,0.169208,6708,0.025589,62,191,139,276
japanese_chin_133.jpg,0.281328,7396,0.028214,64,163,149,248
japanese_chin_134.jpg,0.230108,7310,0.027885,66,157,151,241
japanese_chin_135.jpg,0.159429,7396,0.028214,156,12,241,97
japanese_chin_136.jpg,0.285159,7396,0.028214,350,407,435,492
japanese_chin_137.jpg,0.194374,6192,0.023621,168,82,253,153
japanese_chin_138.jpg,0.254100,7396,0.028214,191,152,276,237
japanese_chin_139.jpg,0.386265,7396,0.028214,276,346,361,431
japanese_chin_14.jpg,0.221323,7396,0.028214,317,219,402,304
japanese_chin_140.jpg,0.189125,7396,0.028214,41,307,126,392
japanese_chin_141.jpg,0.282461,7396,0.028214,247,12,332,97
japanese_chin_142.jpg,0.169354,6880,0.026245,223,135,302,220
japanese_chin_143.jpg,0.358912,7396,0.028214,134,251,219,336
japanese_chin_144.jpg,0.237383,7396,0.028214,273,4,358,89
japanese_chin_145.jpg,0.408897,7396,0.028214,214,324,299,409
japanese_chin_146.jpg,0.241861,7396,0.028214,315,129,400,214
japanese_chin_147.jpg,0.145164,4662,0.017784,153,94,226,156
japanese_chin_148.jpg,0.196141,6708,0.025589,220,80,297,165
japanese_chin_149.jpg,0.364383,7396,0.028214,229,1,314,86
japanese_chin_15.jpg,0.215511,6966,0.026573,331,29,416,109
japanese_chin_150.jpg,0.247682,6794,0.025917,153,58,238,136
japanese_chin_151.jpg,0.300737,7396,0.028214,241,45,326,130
japanese_chin_152.jpg,0.298997,6794,0.025917,177,106,255,191
japanese_chin_153.jpg,0.248015,7396,0.028214,204,30,289,115
japanese_chin_154.jpg,0.304998,7396,0.028214,325,175,410,260
japanese_chin_155.jpg,0.183276,5160,0.019684,81,442,166,501
japanese_chin_156.jpg,0.174424,6794,0.025917,98,88,176,173
japanese_chin_157.jpg,0.469392,7396,0.028214,238,61,323,146
japanese_chin_158.jpg,0.210702,6622,0.025261,62,203,138,288
japanese_chin_159.jpg,0.152135,4914,0.018745,37,104,114,166
japanese_chin_16.jpg,0.314547,7396,0.028214,37,277,122,362
japanese_chin_160.jpg,0.341275,6536,0.024933,173,109,248,194
japanese_chin_161.jpg,0.367957,7396,0.028214,172,273,257,358
japanese_chin_162.jpg,0.229864,7396,0.028214,254,53,339,138
japanese_chin_163.jpg,0.213405,7310,0.027885,216,240,300,325
japanese_chin_164.jpg,0.318124,7396,0.028214,211,228,296,313
japanese_chin_165.jpg,0.161326,5332,0.020340,68,449,153,510
japanese_chin_166.jpg,0.216427,7396,0.028214,301,82,386,167
japanese_chin_167.jpg,0.150014,6889,0.026279,21,404,103,486
japanese_chin_168.jpg,0.376471,7396,0.028214,139,312,224,397
japanese_chin_169.jpg,0.352971,7396,0.028214,63,217,148,302
japanese_chin_17.jpg,0.185713,7396,0.028214,282,109,367,194
japanese_chin_170.jpg,0.161479,6622,0.025261,221,142,297,227
japanese_chin_171.jpg,0.307967,7224,0.027557,298,176,381,261
japanese_chin_172.jpg,0.156059,4836,0.018448,31,181,108,242
japanese_chin_173.jpg,0.145872,2520,0.009613,32,32,101,67
japanese_chin_174.jpg,0.168138,4543,0.017330,234,34,310,92
japanese_chin_175.jpg,0.145145,2520,0.009613,93,454,162,489
japanese_chin_176.jpg,0.155475,5332,0.020340,264,448,349,509
japanese_chin_177.jpg,0.185977,4788,0.018265,267,41,342,103
japanese_chin_178.jpg,0.208619,5418,0.020668,264,111,349,173
japanese_chin_179.jpg,0.174758,7396,0.028214,144,75,229,160
japanese_chin_18.jpg,0.268760,7396,0.028214,103,214,188,299
japanese_chin_180.jpg,0.224168,7396,0.028214,147,43,232,128
japanese_chin_181.jpg,0.210370,7310,0.027885,36,257,121,341
japanese_chin_182.jpg,0.241750,6536,0.024933,165,272,240,357
japanese_chin_183.jpg,0.267581,7396,0.028214,202,251,287,336
japanese_chin_184.jpg,0.172960,6622,0.025261,135,116,211,201
japanese_chin_185.jpg,0.361286,7396,0.028214,138,112,223,197
japanese_chin_186.jpg,0.422506,6794,0.025917,62,59,147,137
japanese_chin_187.jpg,0.295758,7396,0.028214,346,226,431,311
japanese_chin_188.jpg,0.161817,7396,0.028214,340,149,425,234
japanese_chin_189.jpg,0.159573,6708,0.025589,121,151,198,236
japanese_chin_19.jpg,0.280962,5934,0.022636,213,442,298,510
japanese_chin_190.jpg,0.386248,7396,0.028214,145,246,230,331
japanese_chin_191.jpg,0.345640,7396,0.028214,15,152,100,237
japanese_chin_192.jpg,0.205493,7396,0.028214,281,282,366,367
japanese_chin_193.jpg,0.185199,7396,0.028214,287,152,372,237
japanese_chin_194.jpg,0.327724,6536,0.024933,41,269,116,354
japanese_chin_195.jpg,0.162611,7396,0.028214,98,366,183,451
japanese_chin_196.jpg,0.244004,7138,0.027229,198,242,283,324
japanese_chin_197.jpg,0.172107,7396,0.028214,248,4,333,89
japanese_chin_198.jpg,0.311590,7138,0.027229,122,305,204,390
japanese_chin_199.jpg,0.269808,7396,0.028214,307,210,392,295
japanese_chin_2.jpg,0.248201,7396,0.028214,17,155,102,240
japanese_chin_20.jpg,0.150932,4032,0.015381,186,45,257,100
japanese_chin_200.jpg,0.146357,2840,0.010834,47,382,117,421
japanese_chin_21.jpg,0.285970,4644,0.017715,194,457,279,510
japanese_chin_22.jpg,0.249872,7396,0.028214,134,388,219,473
japanese_chin_23.jpg,0.147702,6708,0.025589,254,164,331,249
japanese_chin_24.jpg,0.270707,7396,0.028214,302,300,387,385
japanese_chin_25.jpg,0.309329,6794,0.025917,34,432,119,510
japanese_chin_26.jpg,0.213131,7396,0.028214,335,17,420,102
japanese_chin_27.jpg,0.232712,7396,0.028214,30,368,115,453
japanese_chin_28.jpg,0.171992,6794,0.025917,44,286,122,371
japanese_chin_29.jpg,0.147234,7224,0.027557,108,187,193,270
japanese_chin_3.jpg,0.284017,7396,0.028214,345,253,430,338
japanese_chin_30.jpg,0.206073,7396,0.028214,54,163,139,248
japanese_chin_31.jpg,0.191505,6622,0.025261,365,216,441,301
japanese_chin_32.jpg,0.311351,7396,0.028214,224,202,309,287
japanese_chin_33.jpg,0.190986,7396,0.028214,139,331,224,416
japanese_chin_34.jpg,0.275391,7396,0.028214,313,278,398,363
japanese_chin_35.jpg,0.157221,7140,0.027237,324,388,407,472
japanese_chin_36.jpg,0.180660,6622,0.025261,305,111,381,196
japanese_chin_37.jpg,0.146967,2730,0.010414,38,44,107,82
japanese_chin_38.jpg,0.239020,6794,0.025917,334,120,412,205
japanese_chin_39.jpg,0.240258,7396,0.028214,59,119,144,204
japanese_chin_4.jpg,0.242239,7396,0.028214,11,137,96,222
japanese_chin_40.jpg,0.149659,7310,0.027885,89,332,173,417
japanese_chin_41.jpg,0.198223,7396,0.028214,54,129,139,214
japanese_chin_42.jpg,0.155332,6192,0.023621,11,60,96,131
japanese_chin_43.jpg,0.266744,7396,0.028214,180,198,265,283
japanese_chin_44.jpg,0.402839,7396,0.028214,329,183,414,268
japanese_chin_45.jpg,0.246949,7396,0.028214,294,1,379,86
japanese_chin_46.jpg,0.266208,6536,0.024933,193,179,268,264
japanese_chin_47.jpg,0.254951,7396,0.028214,245,252,330,337
japanese_chin_48.jpg,0.255248,7396,0.028214,27,284,112,369
japanese_chin_49.jpg,0.271280,7224,0.027557,347,427,432,510
japanese_chin_5.jpg,0.312464,7396,0.028214,271,271,356,356
japanese_chin_50.jpg,0.221927,7396,0.028214,332,35,417,120
japanese_chin_51.jpg,0.182393,7396,0.028214,39,258,124,343
japanese_chin_52.jpg,0.343171,6622,0.025261,160,69,236,154
japanese_chin_53.jpg,0.224632,7396,0.028214,216,382,301,467
japanese_chin_54.jpg,0.225343,7396,0.028214,171,133,256,218
japanese_chin_55.jpg,0.267684,7396,0.028214,263,11,348,96
japanese_chin_56.jpg,0.303300,7396,0.028214,172,392,257,477
japanese_chin_57.jpg,0.245441,7396,0.028214,137,168,222,253
japanese_chin_58.jpg,0.206659,7396,0.028214,160,17,245,102
japanese_chin_59.jpg,0.192613,7396,0.028214,205,380,290,465
japanese_chin_6.jpg,0.145039,4060,0.015488,76,182,145,239
japanese_chin_60.jpg,0.271525,7396,0.028214,286,392,371,477
japanese_chin_61.jpg,0.360856,7396,0.028214,121,362,206,447
japanese_chin_62.jpg,0.149904,5852,0.022324,10,268,86,343
japanese_chin_63.jpg,0.227954,4386,0.016731,123,460,208,510
japanese_chin_64.jpg,0.153812,7396,0.028214,163,9,248,94
japanese_chin_65.jpg,0.301723,7396,0.028214,255,258,340,343
japanese_chin_66.jpg,0.314207,7396,0.028214,48,425,133,510
japanese_chin_67.jpg,0.240823,7396,0.028214,71,142,156,227
japanese_chin_68.jpg,0.372257,6794,0.025917,52,199,130,284
japanese_chin_69.jpg,0.405962,7396,0.028214,84,33,169,118
japanese_chin_7.jpg,0.149205,6708,0.025589,139,86,216,171
japanese_chin_70.jpg,0.145383,3900,0.014877,310,360,387,409
japanese_chin_71.jpg,0.145193,2520,0.009613,12,85,81,120
japanese_chin_72.jpg,0.180726,7396,0.028214,155,261,240,346
japanese_chin_73.jpg,0.203817,7396,0.028214,49,159,134,244
japanese_chin_74.jpg,0.177777,7396,0.028214,194,35,279,120
japanese_chin_75.jpg,0.197585,6622,0.025261,117,154,193,239
japanese_chin_76.jpg,0.208108,7396,0.028214,241,103,326,188
japanese_chin_77.jpg,0.301371,6622,0.025261,146,434,231,510
japanese_chin_78.jpg,0.215332,7396,0.028214,143,61,228,146
japanese_chin_79.jpg,0.301463,7396,0.028214,41,198,126,283
japanese_chin_8.jpg,0.145562,4558,0.017387,241,458,326,510
japanese_chin_80.jpg,0.246349,7396,0.028214,65,346,150,431
japanese_chin_81.jpg,0.246165,7224,0.027557,197,155,280,240
japanese_chin_82.jpg,0.305115,7396,0.028214,111,337,196,422
japanese_chin_83.jpg,0.148813,7396,0.028214,121,250,206,335
japanese_chin_84.jpg,0.188738,6708,0.025589,88,268,165,353
japanese_chin_85.jpg,0.219875,7396,0.028214,317,377,402,462
japanese_chin_86.jpg,0.436160,7396,0.028214,297,308,382,393
japanese_chin_87.jpg,0.239482,4902,0.018700,171,454,256,510
japanese_chin_88.jpg,0.283169,7396,0.028214,264,188,349,273
japanese_chin_89.jpg,0.183496,7396,0.028214,190,370,275,455
japanese_chin_9.jpg,0.285219,7396,0.028214,48,311,133,396
japanese_chin_90.jpg,0.213602,7396,0.028214,67,407,152,492
japanese_chin_91.jpg,0.190307,7396,0.028214,148,65,233,150
japanese_chin_92.jpg,0.286532,7396,0.028214,247,278,332,363
japanese_chin_93.jpg,0.255621,7396,0.028214,78,318,163,403
japanese_chin_94.jpg,0.199899,7396,0.028214,124,360,209,445
japanese_chin_95.jpg,0.201722,7396,0.028214,257,364,342,449
japanese_chin_96.jpg,0.205906,7396,0.028214,146,141,231,226
japanese_chin_97.jpg,0.243628,7396,0.028214,27,192,112,277
japanese_chin_98.jpg,0.145675,3780,0.014420,222,114,291,167
japanese_chin_99.jpg,0.157140,7310,0.027885,143,306,227,391
keeshond_1.jpg,0.186059,7396,0.028214,198,292,283,377
keeshond_10.jpg,0.167335,7396,0.028214,326,303,411,388
keeshond_100.jpg,0.274082,7396,0.028214,245,52,330,137
keeshond_101.jpg,0.329961,7396,0.028214,324,100,409,185
keeshond_102.jpg,0.183883,7396,0.028214,265,82,350,167
keeshond_103.jpg,0.259317,7052,0.026901,316,413,397,498
keeshond_104.jpg,0.231113,7396,0.028214,68,251,153,336
keeshond_105.jpg,0.399238,7396,0.028214,223,383,308,468
keeshond_106.jpg,0.386534,5848,0.022308,96,443,181,510
keeshond_107.jpg,0.188049,7396,0.028214,352,247,437,332
keeshond_108.jpg,0.260209,7224,0.027557,154,242,237,327
keeshond_109.jpg,0.261572,7396,0.028214,109,105,194,190
keeshond_11.jpg,0.363473,7396,0.028214,20,128,105,213
keeshond_110.jpg,0.223634,7396,0.028214,21,99,106,184
keeshond_111.jpg,0.285742,7396,0.028214,299,172,384,257
keeshond_112.jpg,0.272720,6622,0.025261,152,434,237,510
keeshond_113.jpg,0.213902,7396,0.028214,7,120,92,205
keeshond_114.jpg,0.291848,7396,0.028214,295,316,380,401
keeshond_115.jpg,0.183557,7396,0.028214,153,151,238,236
keeshond_116.jpg,0.260825,7396,0.028214,172,390,257,475
keeshond_117.jpg,0.259615,7396,0.028214,200,334,285,419
keeshond_118.jpg,0.210490,7396,0.028214,331,178,416,263
keeshond_119.jpg,0.194375,7396,0.028214,61,359,146,444
keeshond_12.jpg,0.299100,7310,0.027885,1,42,85,127
keeshond_120.jpg,0.209576,7396,0.028214,227,276,312,361
keeshond_121.jpg,0.285930,7396,0.028214,102,58,187,143
keeshond_122.jpg,0.269760,6708,0.025589,264,433,349,510
keeshond_123.jpg,0.224901,7396,0.028214,265,229,350,314
keeshond_124.jpg,0.305577,7396,0.028214,286,342,371,427
keeshond_125.jpg,0.238392,7396,0.028214,141,57,226,142
keeshond_126.jpg,0.215449,7396,0.028214,96,30,181,115
keeshond_127.jpg,0.302470,7396,0.028214,155,266,240,351
keeshond_128.jpg,0.247928,7396,0.028214,200,50,285,135
keeshond_129.jpg,0.295210,7396,0.028214,178,2,263,87
keeshond_13.jpg,0.379468,7396,0.028214,14,150,99,235
keeshond_130.jpg,0.182578,7396,0.028214,142,381,227,466
keeshond_131.jpg,0.203083,7396,0.028214,278,289,363,374
keeshond_132.jpg,0.162966,5504,0.020996,182,447,267,510
keeshond_133.jpg,0.193063,7396,0.028214,65,138,150,223
keeshond_134.jpg,0.237142,7396,0.028214,236,164,321,249
keeshond_135.jpg,0.405546,7396,0.028214,357,271,442,356
keeshond_136.jpg,0.403075,7396,0.028214,327,313,412,398
keeshond_137.jpg,0.444045,6880,0.026245,326,431,411,510
keeshond_138.jpg,0.276517,7396,0.028214,109,77,194,162
keeshond_139.jpg,0.216730,7396,0.028214,352,398,437,483
keeshond_14.jpg,0.329651,7310,0.027885,24,401,109,485
keeshond_140.jpg,0.298710,7396,0.028214,172,187,257,272
keeshond_141.jpg,0.318629,7396,0.028214,245,142,330,227
keeshond_142.jpg,0.225208,7396,0.028214,207,242,292,327
keeshond_143.jpg,0.286934,7396,0.028214,259,121,344,206
keeshond_144.jpg,0.294327,7396,0.028214,135,106,220,191
keeshond_145.jpg,0.163039,7396,0.028214,319,207,404,292
keeshond_146.jpg,0.236464,7310,0.027885,261,168,345,253
keeshond_147.jpg,0.183916,7396,0.028214,32,105,117,190
keeshond_148.jpg,0.180871,7396,0.028214,246,152,331,237
keeshond_149.jpg,0.263621,7396,0.028214,296,71,381,156
keeshond_15.jpg,0.272513,7396,0.028214,184,61,269,146
keeshond_150.jpg,0.351924,7052,0.026901,267,429,352,510
